RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,AVERAGE,TOTAL SG:OTT,MEASURED ROUNDS,Year,Stat ID
37,T30,Lucas Glover,94,.337,27.274,81,2019,02567
38,39,Kramer Hickok,79,.336,19.812,59,2019,02567
39,40,Brian Harman,91,.312,22.147,71,2019,02567
40,41,Adam Hadwin,86,.310,19.224,62,2019,02567
41,42,Matt Jones,88,.304,20.060,66,2019,02567
42,43,Rory Sabbatini,97,.300,22.833,76,2019,02567
43,33,Adam Scott,63,.285,12.557,44,2019,02567
44,44,Brice Garnett,87,.281,18.285,65,2019,02567
45,45,Sam Burns,80,.277,18.832,68,2019,02567
46,47,Dylan Frittelli,83,.272,18.522,68,2019,02567
47,48,Scott Piercy,90,.270,18.927,70,2019,02567
48,50,Jason Dufner,74,.264,15.030,57,2019,02567
T49,51,Hunter Mahan,59,.262,12.326,47,2019,02567
T49,46,Charles Howell III,94,.262,19.126,73,2019,02567
51,52,Harold Varner III,84,.260,19.227,74,2019,02567
52,53,Ryan Palmer,74,.255,13.022,51,2019,02567
53,T54,Chez Reavie,99,.254,17.799,70,2019,02567
54,T54,Joel Dahmen,100,.249,18.945,76,2019,02567
55,49,Rickie Fowler,76,.247,15.541,63,2019,02567
56,56,Keegan Bradley,89,.238,15.976,67,2019,02567
57,57,Austin Cook,68,.236,12.510,53,2019,02567
T58,T58,Max Homa,82,.213,14.714,69,2019,02567
T58,T58,Adam Svensson,73,.213,11.740,55,2019,02567
60,61,J.B. Holmes,78,.210,10.097,48,2019,02567
61,62,Jim Herman,52,.203,7.707,38,2019,02567
62,63,Scott Brown,86,.199,13.564,68,2019,02567
63,64,Cameron Davis,76,.197,11.201,57,2019,02567
64,T65,Joey Garber,63,.191,8.223,43,2019,02567
65,67,Andrew Landry,80,.185,12.017,65,2019,02567
66,68,Rafa Cabrera Bello,71,.180,8.617,48,2019,02567
67,T58,Justin Rose,66,.179,8.760,49,2019,02567
68,69,Carlos Ortiz,84,.177,12.725,72,2019,02567
69,70,Tyrrell Hatton,62,.176,7.399,42,2019,02567
70,72,Sung Kang,86,.165,11.577,70,2019,02567
71,73,Ben Silverman,70,.164,9.177,56,2019,02567
72,75,Patrick Rodgers,55,.157,7.066,45,2019,02567
73,76,Tyler Duncan,89,.156,10.169,65,2019,02567
74,71,Kevin Kisner,97,.149,10.605,71,2019,02567
T75,77,Billy Horschel,99,.145,10.030,69,2019,02567
T75,74,Patrick Reed,93,.145,10.557,73,2019,02567
77,78,Russell Henley,78,.137,8.336,61,2019,02567
78,79,Nick Taylor,97,.135,11.582,86,2019,02567
79,85,Louis Oosthuizen,71,.130,6.251,48,2019,02567
80,80,Kyoung-Hoon Lee,92,.125,7.721,62,2019,02567
81,81,Roberto Díaz,73,.118,6.017,51,2019,02567
82,82,Ryan Moore,74,.114,7.161,63,2019,02567
83,83,Danny Willett,63,.108,5.421,50,2019,02567
84,84,Francesco Molinari,61,.105,4.425,42,2019,02567
85,T86,Martin Laird,88,.100,7.304,73,2019,02567
T86,T88,Danny Lee,83,.085,6.137,72,2019,02567
T86,T88,Hank Lebioda,76,.085,4.946,58,2019,02567
88,90,Wyndham Clark,87,.084,6.121,73,2019,02567
89,91,Alex Noren,63,.083,3.574,43,2019,02567
90,92,Josh Teater,73,.081,4.281,53,2019,02567
91,93,Adam Schenk,102,.080,6.537,82,2019,02567
92,94,Wes Roach,69,.079,3.884,49,2019,02567
93,T95,Si Woo Kim,87,.066,3.921,59,2019,02567
94,T86,Matt Kuchar,87,.063,4.190,66,2019,02567
95,97,Denny McCarthy,89,.061,4.207,69,2019,02567
96,98,Richy Werenski,89,.057,4.134,73,2019,02567
97,99,Bronson Burgoon,59,.054,2.556,47,2019,02567
98,100,Zach Johnson,64,.053,2.822,53,2019,02567
99,101,Charley Hoffman,74,.049,2.321,47,2019,02567
T100,T102,Fabián Gómez,62,.048,2.312,48,2019,02567
T100,T102,Beau Hossler,87,.048,3.239,68,2019,02567
102,105,Jim Knous,57,.041,1.589,39,2019,02567
103,106,Sam Ryder,76,.038,2.259,60,2019,02567
104,107,Kyle Stanley,81,.037,2.027,55,2019,02567
105,108,J.T. Poston,100,.032,2.855,88,2019,02567
106,109,Brandon Harkins,91,.030,2.091,69,2019,02567
107,110,Branden Grace,76,.024,1.093,45,2019,02567
108,111,Sangmoon Bae,60,.020,.785,40,2019,02567
T109,T112,Russell Knox,79,.013,.742,59,2019,02567
T109,T112,Chase Wright,75,.013,.757,57,2019,02567
111,114,Nick Watney,87,.010,.669,69,2019,02567
112,115,Scott Stallings,82,.009,.581,68,2019,02567
113,116,Jonas Blixt,82,-.003,-.220,64,2019,02567
114,T95,Webb Simpson,81,-.007,-.517,69,2019,02567
115,117,Kiradech Aphibarnrat,65,-.015,-.692,45,2019,02567
116,118,Harris English,97,-.024,-1.920,79,2019,02567
117,119,Kyle Jones,72,-.030,-1.617,54,2019,02567
118,120,Adam Long,76,-.036,-2.474,68,2019,02567
119,121,Michael Thompson,71,-.045,-2.893,65,2019,02567
120,122,J.J. Spaun,90,-.046,-2.931,64,2019,02567
121,123,Hudson Swafford,59,-.047,-2.199,47,2019,02567
122,124,Sebastián Muñoz,86,-.048,-3.068,64,2019,02567
123,125,Ryan Blaum,90,-.052,-3.745,72,2019,02567
124,127,Troy Merritt,69,-.054,-3.003,56,2019,02567
125,128,José de Jesús Rodríguez,67,-.067,-3.259,49,2019,02567
126,129,Mackenzie Hughes,80,-.068,-4.503,66,2019,02567
T127,T130,Roger Sloan,88,-.072,-5.064,70,2019,02567
T127,T130,Jim Furyk,73,-.072,-4.110,57,2019,02567
129,132,Martin Trainer,63,-.075,-3.744,50,2019,02567
130,126,Marc Leishman,76,-.077,-4.361,57,2019,02567
131,133,Ian Poulter,65,-.078,-3.445,44,2019,02567
132,134,Bill Haas,77,-.083,-5.045,61,2019,02567
133,135,Alex Cejka,58,-.092,-3.668,40,2019,02567
T134,T136,J.J. Henry,58,-.099,-4.047,41,2019,02567
T134,T136,Kevin Tway,84,-.099,-6.619,67,2019,02567
136,138,Ryan Armour,92,-.103,-7.737,75,2019,02567
137,139,Cameron Tringale,73,-.108,-5.519,51,2019,02567
138,140,John Chin,58,-.112,-4.245,38,2019,02567
139,141,C.T. Pan,84,-.114,-6.824,60,2019,02567
140,142,Cameron Smith,79,-.123,-6.539,53,2019,02567
141,143,Sam Saunders,78,-.136,-9.094,67,2019,02567
142,145,David Hearn,55,-.158,-5.384,34,2019,02567
143,146,Bud Cauley,82,-.163,-12.025,74,2019,02567
144,148,Tom Hoge,98,-.179,-12.856,72,2019,02567
145,149,Jimmy Walker,74,-.181,-10.290,57,2019,02567
146,T150,Rod Pampling,56,-.187,-7.679,41,2019,02567
147,T150,Brandt Snedeker,102,-.193,-15.455,80,2019,02567
148,152,Johnson Wagner,64,-.200,-9.414,47,2019,02567
149,153,Vaughn Taylor,93,-.205,-16.819,82,2019,02567
150,154,Dominic Bozzelli,73,-.236,-11.573,49,2019,02567
T151,T155,Brian Stuard,98,-.239,-18.430,77,2019,02567
T151,T155,Stephan Jaeger,77,-.239,-13.620,57,2019,02567
153,157,Talor Gooch,54,-.240,-11.523,48,2019,02567
T154,T158,Nate Lashley,70,-.247,-13.603,55,2019,02567
T154,T158,Seamus Power,80,-.247,-15.291,62,2019,02567
156,160,"Ted Potter, Jr.",73,-.253,-15.204,60,2019,02567
157,161,Robert Streb,80,-.256,-15.348,60,2019,02567
158,162,Anders Albertson,68,-.265,-13.757,52,2019,02567
159,163,Kevin Na,65,-.282,-12.391,44,2019,02567
160,164,Julián Etulain,70,-.284,-14.489,51,2019,02567
161,165,Ollie Schniederjans,77,-.285,-17.406,61,2019,02567
162,166,Brian Gay,93,-.286,-20.626,72,2019,02567
163,167,Henrik Stenson,58,-.293,-12.307,42,2019,02567
164,168,Shawn Stefani,80,-.303,-18.794,62,2019,02567
T165,T169,Phil Mickelson,63,-.307,-15.345,50,2019,02567
T165,T169,Kelly Kraft,87,-.307,-19.944,65,2019,02567
167,171,Satoshi Kodaira,67,-.311,-15.857,51,2019,02567
168,172,Chesson Hadley,76,-.336,-20.167,60,2019,02567
169,173,Cody Gribble,74,-.374,-21.708,58,2019,02567
170,174,Roberto Castro,76,-.382,-23.695,62,2019,02567
171,175,Peter Malnati,87,-.410,-31.155,76,2019,02567
172,176,Graeme McDowell,75,-.426,-21.296,50,2019,02567
173,177,Anirban Lahiri,73,-.431,-25.415,59,2019,02567
174,178,Brady Schnell,53,-.439,-17.107,39,2019,02567
175,179,Peter Uihlein,84,-.442,-25.653,58,2019,02567
176,180,Jordan Spieth,82,-.452,-29.813,66,2019,02567
177,181,Aaron Baddeley,55,-.460,-19.321,42,2019,02567
178,182,Ernie Els,51,-.463,-13.889,30,2019,02567
179,183,Patton Kizzire,76,-.489,-25.933,53,2019,02567
180,184,Pat Perez,68,-.498,-20.408,41,2019,02567
181,185,Curtis Luck,65,-.546,-24.035,44,2019,02567
182,186,Chris Stroud,70,-.557,-28.975,52,2019,02567
183,187,Scott Langley,78,-.593,-37.966,64,2019,02567
T184,T188,Freddie Jacobson,53,-.639,-25.559,40,2019,02567
T184,T188,Andrew Putnam,81,-.639,-35.778,56,2019,02567
186,190,Jonathan Byrd,55,-.758,-27.300,36,2019,02567
187,191,Whee Kim,73,-1.035,-48.665,47,2019,02567
188,192,Michael Kim,61,-1.556,-70.020,45,2019,02567
